UniqueID,TempID,Collector,SampleRound,Order,Family,Genus,SubGenus,Species,SubSpecies,PlantGenus,PlantSpecies,PlantFamily,Date,Dos,SampleRound.1,StartTime,EndTime,TempStart,TempEnd,WindStart,WindEnd,SkyStart,SkyEnd,Site,Country,State,County,Meadow,Forest,MtRange,Lat,Long,GenSp,PlantGenSp,Int,IntGen,PolSpec,PlantSpec,DateStart
JC_071712_93,93,LCP,5,Hymenoptera,Apidae,Bombus,,bifarius,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus bifarius ,Erigeron subtrinervis,Bombus bifarius  Erigeron subtrinervis,Bombus Erigeron,0.32876744,0.484149478,7/17/12
JC_071712_121,121,LCP,5,Hymenoptera,Apidae,Bombus,,bifarius,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus bifarius ,Erigeron subtrinervis,Bombus bifarius  Erigeron subtrinervis,Bombus Erigeron,0.32876744,0.484149478,7/17/12
JC_071712_124,124,LCP,5,Hymenoptera,Apidae,Bombus,,bifarius,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus bifarius ,Erigeron subtrinervis,Bombus bifarius  Erigeron subtrinervis,Bombus Erigeron,0.32876744,0.484149478,7/17/12
JC_071712_127,127,LCP,5,Hymenoptera,Apidae,Bombus,,bifarius,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus bifarius ,Erigeron subtrinervis,Bombus bifarius  Erigeron subtrinervis,Bombus Erigeron,0.32876744,0.484149478,7/17/12
JC_071712_165,165,LCP,5,Hymenoptera,Apidae,Bombus,,bifarius,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus bifarius ,Erigeron subtrinervis,Bombus bifarius  Erigeron subtrinervis,Bombus Erigeron,0.32876744,0.484149478,7/17/12
JC_071712_166,166,LCP,5,Hymenoptera,Apidae,Bombus,,bifarius,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus bifarius ,Erigeron subtrinervis,Bombus bifarius  Erigeron subtrinervis,Bombus Erigeron,0.32876744,0.484149478,7/17/12
JC_071712_172,172,LCP,5,Hymenoptera,Apidae,Bombus,,bifarius,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus bifarius ,Erigeron subtrinervis,Bombus bifarius  Erigeron subtrinervis,Bombus Erigeron,0.32876744,0.484149478,7/17/12
JC_071712_168,168,LCP,5,Hymenoptera,Apidae,Bombus,,rufocinctus,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Bombus rufocinctus ,Erigeron subtrinervis,Bombus rufocinctus  Erigeron subtrinervis,Bombus Erigeron,0.558101464,0.484149478,7/17/12
JC_071712_107,107,LCP,5,Hymenoptera,Halictidae,Agapostemen,,angelicus,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Agapostemen angelicus ,Erigeron subtrinervis,Agapostemen angelicus  Erigeron subtrinervis,Agapostemen Erigeron,0.264095135,0.484149478,7/17/12
JC_071712_108,108,LCP,5,Hymenoptera,Halictidae,Agapostemen,,angelicus,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Agapostemen angelicus ,Erigeron subtrinervis,Agapostemen angelicus  Erigeron subtrinervis,Agapostemen Erigeron,0.264095135,0.484149478,7/17/12
JC_071712_94,94,LCP,5,Hymenoptera,Halictidae,Dufourea,,fimbriata,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Dufourea fimbriata ,Erigeron subtrinervis,Dufourea fimbriata  Erigeron subtrinervis,Dufourea Erigeron,0.360454388,0.484149478,7/17/12
JC_071712_123,123,LCP,5,Hymenoptera,Halictidae,Dufourea,,fimbriata,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Dufourea fimbriata ,Erigeron subtrinervis,Dufourea fimbriata  Erigeron subtrinervis,Dufourea Erigeron,0.360454388,0.484149478,7/17/12
JC_071712_22,22,HLS,5,Lepidoptera,Hesperiidae,Garisma,,garita,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Garisma garita ,Erigeron subtrinervis,Garisma garita  Erigeron subtrinervis,Garisma Erigeron,0.197265412,0.484149478,7/17/12
JC_071712_181,181,LCP,5,Lepidoptera,Hesperiidae,Garisma,,garita,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Garisma garita ,Erigeron subtrinervis,Garisma garita  Erigeron subtrinervis,Garisma Erigeron,0.197265412,0.484149478,7/17/12
JC_071712_4,4,LCP,5,Lepidoptera,Lycaenidae,Plebejus,,glandon,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Plebejus glandon ,Erigeron subtrinervis,Plebejus glandon  Erigeron subtrinervis,Plebejus Erigeron,0,0.484149478,7/17/12
JC_071712_186,186,LCP,5,Lepidoptera,Lycaenidae,Strymon,,melinus,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Strymon melinus ,Erigeron subtrinervis,Strymon melinus  Erigeron subtrinervis,Strymon Erigeron,0.153221927,0.484149478,7/17/12
JC_071712_60,60,HLS,5,Hymenoptera,Megachilidae,Megachile,,frigida,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Megachile frigida ,Erigeron subtrinervis,Megachile frigida  Erigeron subtrinervis,Megachile Erigeron,0.045005115,0.484149478,7/17/12
JC_071712_160,160,LCP,5,Hymenoptera,Megachilidae,Megachile,,frigida,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Megachile frigida ,Erigeron subtrinervis,Megachile frigida  Erigeron subtrinervis,Megachile Erigeron,0.045005115,0.484149478,7/17/12
JC_071712_28,28,HLS,5,Hymenoptera,Apidae,Melissodes,Eumelissodes,menuachus,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Melissodes menuachus ,Erigeron subtrinervis,Melissodes menuachus  Erigeron subtrinervis,Melissodes Erigeron,0.088209665,0.484149478,7/17/12
JC_071712_99,99,LCP,5,Hymenoptera,Halictidae,Lasioglossum,Dialictus,aquilae,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Lasioglossum aquilae ,Erigeron subtrinervis,Lasioglossum aquilae  Erigeron subtrinervis,Lasioglossum Erigeron,0.274620298,0.484149478,7/17/12
JC_071712_100,100,LCP,5,Hymenoptera,Halictidae,Lasioglossum,Dialictus,laevissimum,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Lasioglossum laevissimum ,Erigeron subtrinervis,Lasioglossum laevissimum  Erigeron subtrinervis,Lasioglossum Erigeron,0.175869591,0.484149478,7/17/12
JC_071712_102,102,LCP,5,Hymenoptera,Halictidae,Lasioglossum,Dialictus,aquilae,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Lasioglossum aquilae ,Erigeron subtrinervis,Lasioglossum aquilae  Erigeron subtrinervis,Lasioglossum Erigeron,0.274620298,0.484149478,7/17/12
JC_071712_105,105,LCP,5,Hymenoptera,Halictidae,Lasioglossum,Sphecodogastra,occultum,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Lasioglossum occultum ,Erigeron subtrinervis,Lasioglossum occultum  Erigeron subtrinervis,Lasioglossum Erigeron,0.161345463,0.484149478,7/17/12
JC_071712_106,106,LCP,5,Hymenoptera,Vespidae,Stenodynerus,,toas,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Stenodynerus toas ,Erigeron subtrinervis,Stenodynerus toas  Erigeron subtrinervis,Stenodynerus Erigeron,0.179443535,0.484149478,7/17/12
JC_071712_120,120,LCP,5,Hymenoptera,Halictidae,Lasioglossum,Dialictus,ruidosense,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Lasioglossum ruidosense ,Erigeron subtrinervis,Lasioglossum ruidosense  Erigeron subtrinervis,Lasioglossum Erigeron,0.232788579,0.484149478,7/17/12
JC_071712_161,161,LCP,5,Hymenoptera,Halictidae,Lasioglossum,,obnubilum,Dialictus,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Lasioglossum obnubilum Dialictus,Erigeron subtrinervis,Lasioglossum obnubilum Dialictus Erigeron subtrinervis,Lasioglossum Erigeron,0.094377646,0.484149478,7/17/12
JC_071712_170,170,LCP,5,Hymenoptera,Halictidae,Lasioglossum,Dialictus,prasinogaster,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Lasioglossum prasinogaster ,Erigeron subtrinervis,Lasioglossum prasinogaster  Erigeron subtrinervis,Lasioglossum Erigeron,0.136326704,0.484149478,7/17/12
JC_071712_9,9,HLS,5,Lepidoptera,Nymphalidae,Coenonympha,,tullia,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Coenonympha tullia ,Erigeron subtrinervis,Coenonympha tullia  Erigeron subtrinervis,Coenonympha Erigeron,0.028737045,0.484149478,7/17/12
JC_071712_2,2,HLS,5,Lepidoptera,Nymphalidae,Speyeria,,mormonia,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Speyeria mormonia ,Erigeron subtrinervis,Speyeria mormonia  Erigeron subtrinervis,Speyeria Erigeron,0,0.484149478,7/17/12
JC_071712_8,8,HLS,5,Lepidoptera,Pieridae,Colias,,eurytheme,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Colias eurytheme ,Erigeron subtrinervis,Colias eurytheme  Erigeron subtrinervis,Colias Erigeron,0.243977094,0.484149478,7/17/12
JC_071712_11,11,HLS,5,Lepidoptera,Pieridae,Colias,,eurytheme,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Colias eurytheme ,Erigeron subtrinervis,Colias eurytheme  Erigeron subtrinervis,Colias Erigeron,0.243977094,0.484149478,7/17/12
JC_071712_13,13,HLS,5,Lepidoptera,Pieridae,Colias,,eurytheme,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Colias eurytheme ,Erigeron subtrinervis,Colias eurytheme  Erigeron subtrinervis,Colias Erigeron,0.243977094,0.484149478,7/17/12
JC_071712_14,14,HLS,5,Lepidoptera,Pieridae,Colias,,eurytheme,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Colias eurytheme ,Erigeron subtrinervis,Colias eurytheme  Erigeron subtrinervis,Colias Erigeron,0.243977094,0.484149478,7/17/12
JC_071712_10,10,HLS,5,Lepidoptera,Pieridae,Eurema,,nicippe,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Eurema nicippe ,Erigeron subtrinervis,Eurema nicippe  Erigeron subtrinervis,Eurema Erigeron,0.119636752,0.484149478,7/17/12
JC_071712_187,187,LCP,5,Lepidoptera,Pieridae,Nathalis,,iole,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Nathalis iole ,Erigeron subtrinervis,Nathalis iole  Erigeron subtrinervis,Nathalis Erigeron,0.151702192,0.484149478,7/17/12
JC_071712_128,128,LCP,5,Diptera,Syrphidae,Arctophila,,flagrans,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Arctophila flagrans ,Erigeron subtrinervis,Arctophila flagrans  Erigeron subtrinervis,Arctophila Erigeron,0.210519986,0.484149478,7/17/12
JC_071712_71,71,HLS,5,Diptera,Syrphidae,Eristalis,,stipator,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Eristalis stipator ,Erigeron subtrinervis,Eristalis stipator  Erigeron subtrinervis,Eristalis Erigeron,0.184495494,0.484149478,7/17/12
JC_071712_47,47,LCP,5,Diptera,Syrphidae,Eristalis,,tenax,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Eristalis tenax ,Erigeron subtrinervis,Eristalis tenax  Erigeron subtrinervis,Eristalis Erigeron,0.092297316,0.484149478,7/17/12
JC_071712_46,46,LCP,5,Diptera,Syrphidae,Pipizini,,sp.,a,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Pipizini sp. a,Erigeron subtrinervis,Pipizini sp. a Erigeron subtrinervis,Pipizini Erigeron,0.209776752,0.484149478,7/17/12
JC_071712_30,30,HLS,5,Diptera,Syrphidae,Syrphus,,opinator,,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Syrphus opinator ,Erigeron subtrinervis,Syrphus opinator  Erigeron subtrinervis,Syrphus Erigeron,0.172703668,0.484149478,7/17/12
JC_071712_125,125,LCP,5,Diptera,Syrphidae,Xylota,,sp.,c,Erigeron,subtrinervis,Asteraceae,7/17/12,7,6,9:30,14:30,65.5,77.5,1.6,2.1,clear,bright overcast,JC,USA,New Mexico,Santa Fe,Jack's creek meadow,Santa Fe,Sangre de Cristo Mts.,35.855092,105.640575,Xylota sp. c,Erigeron subtrinervis,Xylota sp. c Erigeron subtrinervis,Xylota Erigeron,0,0.484149478,7/17/12
SC_072012_163,163,LCP,1,Hymenoptera,Andrenidae,Pseudopanurgus,,atricornis,,Erigeron,subtrinervis,Asteraceae,7/20/12,10,1,9:30,14:30,68.3,76.9,0.7,4.9,clear,clear,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Pseudopanurgus atricornis ,Erigeron subtrinervis,Pseudopanurgus atricornis  Erigeron subtrinervis,Pseudopanurgus Erigeron,0.509291663,0.484149478,7/20/12
SC_072012_164,164,LCP,1,Hymenoptera,Andrenidae,Pseudopanurgus,,atricornis,,Erigeron,subtrinervis,Asteraceae,7/20/12,10,1,9:30,14:30,68.3,76.9,0.7,4.9,clear,clear,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Pseudopanurgus atricornis ,Erigeron subtrinervis,Pseudopanurgus atricornis  Erigeron subtrinervis,Pseudopanurgus Erigeron,0.509291663,0.484149478,7/20/12
SC_072012_168,168,LCP,1,Hymenoptera,Andrenidae,Pseudopanurgus,,atricornis,,Erigeron,subtrinervis,Asteraceae,7/20/12,10,1,9:30,14:30,68.3,76.9,0.7,4.9,clear,clear,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Pseudopanurgus atricornis ,Erigeron subtrinervis,Pseudopanurgus atricornis  Erigeron subtrinervis,Pseudopanurgus Erigeron,0.509291663,0.484149478,7/20/12
SC_072012_169,169,LCP,1,Hymenoptera,Andrenidae,Pseudopanurgus,,atricornis,,Erigeron,subtrinervis,Asteraceae,7/20/12,10,1,9:30,14:30,68.3,76.9,0.7,4.9,clear,clear,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Pseudopanurgus atricornis ,Erigeron subtrinervis,Pseudopanurgus atricornis  Erigeron subtrinervis,Pseudopanurgus Erigeron,0.509291663,0.484149478,7/20/12
SC_072012_171,171,LCP,1,Hymenoptera,Andrenidae,Pseudopanurgus,,atricornis,,Erigeron,subtrinervis,Asteraceae,7/20/12,10,1,9:30,14:30,68.3,76.9,0.7,4.9,clear,clear,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Pseudopanurgus atricornis ,Erigeron subtrinervis,Pseudopanurgus atricornis  Erigeron subtrinervis,Pseudopanurgus Erigeron,0.509291663,0.484149478,7/20/12
SC_072012_173,173,LCP,1,Hymenoptera,Andrenidae,Pseudopanurgus,,atricornis,,Erigeron,subtrinervis,Asteraceae,7/20/12,10,1,9:30,14:30,68.3,76.9,0.7,4.9,clear,clear,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Pseudopanurgus atricornis ,Erigeron subtrinervis,Pseudopanurgus atricornis  Erigeron subtrinervis,Pseudopanurgus Erigeron,0.509291663,0.484149478,7/20/12
SC_072012_175,175,LCP,1,Hymenoptera,Andrenidae,Pseudopanurgus,,atricornis,,Erigeron,subtrinervis,Asteraceae,7/20/12,10,1,9:30,14:30,68.3,76.9,0.7,4.9,clear,clear,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Pseudopanurgus atricornis ,Erigeron subtrinervis,Pseudopanurgus atricornis  Erigeron subtrinervis,Pseudopanurgus Erigeron,0.509291663,0.484149478,7/20/12
SC_072012_176,176,LCP,1,Hymenoptera,Andrenidae,Pseudopanurgus,,atricornis,,Erigeron,subtrinervis,Asteraceae,7/20/12,10,1,9:30,14:30,68.3,76.9,0.7,4.9,clear,clear,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Pseudopanurgus atricornis ,Erigeron subtrinervis,Pseudopanurgus atricornis  Erigeron subtrinervis,Pseudopanurgus Erigeron,0.509291663,0.484149478,7/20/12
SC_072012_177,177,LCP,1,Hymenoptera,Andrenidae,Pseudopanurgus,,atricornis,,Erigeron,subtrinervis,Asteraceae,7/20/12,10,1,9:30,14:30,68.3,76.9,0.7,4.9,clear,clear,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Pseudopanurgus atricornis ,Erigeron subtrinervis,Pseudopanurgus atricornis  Erigeron subtrinervis,Pseudopanurgus Erigeron,0.509291663,0.484149478,7/20/12
SC_072012_178,178,LCP,1,Hymenoptera,Andrenidae,Pseudopanurgus,,atricornis,,Erigeron,subtrinervis,Asteraceae,7/20/12,10,1,9:30,14:30,68.3,76.9,0.7,4.9,clear,clear,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Pseudopanurgus atricornis ,Erigeron subtrinervis,Pseudopanurgus atricornis  Erigeron subtrinervis,Pseudopanurgus Erigeron,0.509291663,0.484149478,7/20/12
SC_072012_218,218,HLS,1,Hymenoptera,Andrenidae,Pseudopanurgus,,atricornis,,Erigeron,subtrinervis,Asteraceae,7/20/12,10,1,9:30,14:30,68.3,76.9,0.7,4.9,clear,clear,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Pseudopanurgus atricornis ,Erigeron subtrinervis,Pseudopanurgus atricornis  Erigeron subtrinervis,Pseudopanurgus Erigeron,0.509291663,0.484149478,7/20/12
SC_072012_223,223,HLS,1,Hymenoptera,Andrenidae,Pseudopanurgus,,atricornis,,Erigeron,subtrinervis,Asteraceae,7/20/12,10,1,9:30,14:30,68.3,76.9,0.7,4.9,clear,clear,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Pseudopanurgus atricornis ,Erigeron subtrinervis,Pseudopanurgus atricornis  Erigeron subtrinervis,Pseudopanurgus Erigeron,0.509291663,0.484149478,7/20/12
SC_072012_234,234,HLS,1,Hymenoptera,Andrenidae,Pseudopanurgus,,atricornis,,Erigeron,subtrinervis,Asteraceae,7/20/12,10,1,9:30,14:30,68.3,76.9,0.7,4.9,clear,clear,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Pseudopanurgus atricornis ,Erigeron subtrinervis,Pseudopanurgus atricornis  Erigeron subtrinervis,Pseudopanurgus Erigeron,0.509291663,0.484149478,7/20/12
SC_072012_249,249,HLS,1,Hymenoptera,Andrenidae,Pseudopanurgus,,atricornis,,Erigeron,subtrinervis,Asteraceae,7/20/12,10,1,9:30,14:30,68.3,76.9,0.7,4.9,clear,clear,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Pseudopanurgus atricornis ,Erigeron subtrinervis,Pseudopanurgus atricornis  Erigeron subtrinervis,Pseudopanurgus Erigeron,0.509291663,0.484149478,7/20/12
SC_072012_252,252,HLS,1,Hymenoptera,Andrenidae,Pseudopanurgus,,atricornis,,Erigeron,subtrinervis,Asteraceae,7/20/12,10,1,9:30,14:30,68.3,76.9,0.7,4.9,clear,clear,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Pseudopanurgus atricornis ,Erigeron subtrinervis,Pseudopanurgus atricornis  Erigeron subtrinervis,Pseudopanurgus Erigeron,0.509291663,0.484149478,7/20/12
SC_072012_253,253,HLS,1,Hymenoptera,Andrenidae,Pseudopanurgus,,atricornis,,Erigeron,subtrinervis,Asteraceae,7/20/12,10,1,9:30,14:30,68.3,76.9,0.7,4.9,clear,clear,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Pseudopanurgus atricornis ,Erigeron subtrinervis,Pseudopanurgus atricornis  Erigeron subtrinervis,Pseudopanurgus Erigeron,0.509291663,0.484149478,7/20/12
